#separator:tab
#html:true
#notetype:Basic
#deck:APFC::4 Question Recall
#tags column:3
A candidate scoring 35% of the total marks fails by 40 marks, while one scoring 45% obtains 20 marks more than the pass mark. The total marks are	Both expressions equal the pass mark: 0.35T + 40 = 0.45T − 20, so 0.10T = 60 and T = <b>600</b>. The pass mark, incidentally, is 250	APFC::M08::F8_5 syllabus::english-quant type::recall
A vessel contains 20 litres of milk. Four litres are drawn off and replaced by water, and the same is done once again. The milk now remaining is	20 × (16/20)² = 20 × 0.64 = <b>12.8 litres</b>. (a) is what you get by subtracting 4 twice and forgetting that the second draw removes diluted milk, not pure milk	APFC::M08::F8_5 syllabus::english-quant type::recall
The present ages of A and B are in the ratio 3 : 5. Five years ago the ratio was 1 : 2. A's present age is	(3x − 5)/(5x − 5) = 1/2 gives 6x − 10 = 5x − 5, so x = 5 and A = <b>15</b>. Check: 15 and 25 were 10 and 20, which is 1 : 2	APFC::M08::F8_5 syllabus::english-quant type::recall
A is twice as efficient as B, and working together they complete a job in 12 days. B alone would take	Let B do 1 unit a day and A 2, so 3 a day for 12 days = 36 units. <b>B alone: 36 days.</b> (a) is A's time, (b) is the trap of halving	APFC::M08::F8_5 syllabus::english-quant type::recall
Contribution is payable at 12% of basic wages. If basic wages rise by 25%, the contribution rises by	The contribution is a fixed <b>proportion</b> of wages, so a 25% rise in wages is a <b>25%</b> rise in the contribution. The 12% is a distractor and never enters the arithmetic — a conceptual item, not a computational one	APFC::M08::F8_5 syllabus::english-quant type::recall
A man covers half of a journey at 40 km/h and the other half at 60 km/h. His average speed for the whole journey is	Equal <b>distances</b>, so the harmonic mean: 2 × 40 × 60/100 = <b>48 km/h</b>. (a) is the arithmetic mean, correct only for equal <b>times</b>	APFC::M08::F8_5 syllabus::english-quant type::recall
If 12 men can complete a work in 15 days, the number of days 20 men will take is	Inverse proportion: 12 × 15 = 20 × D, so D = <b>9 days</b>	APFC::M08::F8_5 syllabus::english-quant type::recall
The average weight of A, B and C is 45 kg. The average weight of A and B is 40 kg and that of B and C is 43 kg. The weight of B is	(A + B) + (B + C) = 80 + 86 = 166 and A + B + C = 135, so <b>B = 31 kg</b>. The 2023 mean-of-weights item in its harder form; §3.3	APFC::M08::F8_5 syllabus::english-quant type::recall
The ages of a father and his son are in the ratio 7 : 3. Ten years hence the ratio will be 2 : 1. The father's present age is	(7x + 10)/(3x + 10) = 2 gives x = 10, so the father is <b>70</b>. Check: 80 and 40. Note (a) is the son's present age and (b) is 6x — both are offered, per §5.1	APFC::M08::F8_5 syllabus::english-quant type::recall
Two vessels contain milk and water in the ratios 5 : 2 and 3 : 4 respectively. In what ratio must their contents be mixed so that the resulting mixture has milk and water in equal measure?	Alligate on <b>milk</b>: 5/7 and 3/7 against a target of 1/2. (1/2 − 3/7) : (5/7 − 1/2) = 1/14 : 3/14 = <b>1 : 3</b>. (a) is the same numbers reversed, which is what you get by alligating the wrong way round	APFC::M08::F8_5 syllabus::english-quant type::recall
The price of a commodity rises by 25%. The percentage by which consumption must be reduced so that expenditure remains unchanged is	25/(100 + 25) = 1/5 = <b>20%</b>. §1.3 result 3 — a 25% rise needs a 20% cut, because expenditure is price × quantity and the base has moved. (b) is the intuitive error	APFC::M08::F8_5 syllabus::english-quant type::recall
A can do a piece of work in 20 days and B in 30 days. They work together for 6 days, after which B leaves. A will complete the remaining work in a further	LCM 60; A 3 a day, B 2, together 5. Six days completes 30 units, half the work. The remaining 30 at A's 3 a day takes <b>10 days</b>	APFC::M08::F8_5 syllabus::english-quant type::recall
The average of 25 observations was found to be 78. It was later discovered that an observation of 96 had been recorded as 69. The correct average is	The total was short by 96 − 69 = 27, so the average was short by 27/25 = <b>1.08</b>, giving <b>79.08</b>	APFC::M08::F8_5 syllabus::english-quant type::recall
A 45-litre mixture contains milk and water in the ratio 4 : 1. The quantity of water that must be added to make the ratio 3 : 2 is	Milk = 36 L and is <b>unchanged</b>. For a 3 : 2 ratio with 36 of milk, water must be 24, so <b>add 15 litres</b>. §2.3 — anchor on the constant. (d) is the new total water, not the addition	APFC::M08::F8_5 syllabus::english-quant type::recall
The difference between the compound interest and the simple interest on ₹10,000 for two years at 10% per annum is	P(R/100)² = 10,000 × 1/100 = <b>₹100</b>. Longhand: CI 2,100 against SI 2,000. (c) is 10,000 × (1.1² − 1) written carelessly	APFC::M08::F8_5 syllabus::english-quant type::recall
A dealer sells two articles at ₹1,200 each, gaining 20% on one and losing 20% on the other. On the transaction as a whole he makes	Cost prices are 1,000 and 1,500, total 2,500 against sales of 2,400: a loss of ₹100 on 2,500 = <b>4%</b>, which is 20²/100. §7.2 — (a) is the intuitive answer and (d) doubles the actual rupee loss	APFC::M08::F8_5 syllabus::english-quant type::recall
A man is at present three times as old as his son. Fifteen years ago he was nine times as old. The man's present age is	3s − 15 = 9(s − 15) gives 6s = 120, s = 20, so the man is <b>60</b>. Check: 45 and 5, which is 9 times	APFC::M08::F8_5 syllabus::english-quant type::recall
A and B undertake a piece of work for ₹2,400. A alone could do it in 20 days and B alone in 30 days. With the help of C they complete it in 10 days. C's share of the money is	60 units; A 3 a day, B 2. To finish in 10 days the team must do 6 a day, so <b>C does 1</b> — 10 of the 60 units, a sixth. 2,400/6 = <b>₹400</b>. Wages follow <b>work done</b>, so dividing by three gives 800, which is not offered, and dividing by days gives nonsense	APFC::M08::F8_5 syllabus::english-quant type::recall
The circumference of a circle is 44 cm. Its area is	2πr = 44 gives r = 7, so area = (22/7) × 49 = <b>154 cm²</b>. The radius being 7 is the setter's signal to use 22/7	APFC::M08::F8_6 syllabus::english-quant type::recall
The <b>curved</b> surface area of a hemisphere of radius 7 cm is	<b>Curved</b> surface = 2πr² = 2 × (22/7) × 49 = <b>308 cm²</b>. Note (a) is πr², the flat face alone	APFC::M08::F8_6 syllabus::english-quant type::recall
The <b>total</b> surface area of a solid hemisphere of radius 7 cm is	<b>Total</b> surface = 3πr² = <b>462 cm²</b> — the curved 308 <b>plus</b> the flat 154. (b) is the curved area, the matched-pair trap of §2.2, and it is the option most often marked	APFC::M08::F8_6 syllabus::english-quant type::recall
The volume of a cylinder of radius 7 cm and height 10 cm is	πr²h = (22/7) × 49 × 10 = <b>1,540 cm³</b>. (a) is the curved surface area, which is a dimension error — check cm² against cm³	APFC::M08::F8_6 syllabus::english-quant type::recall
The area of an equilateral triangle of side 8 cm is	(root 3 / 4) × 64 = <b>16 root 3 cm²</b>, about 27.7. (d) omits the division by 4	APFC::M08::F8_6 syllabus::english-quant type::recall
The perimeter of a semicircle of radius 7 cm is	πr + 2r = 22 + 14 = <b>36 cm</b>. §1.1's trap: (a) is the arc alone and ignores the diameter	APFC::M08::F8_6 syllabus::english-quant type::recall
The diagonal of a square of side 10 cm is	a root 2 = <b>10 root 2 cm</b>, about 14.1. (b) is the perimeter of two sides; (c) is the cube's diagonal formula misapplied	APFC::M08::F8_6 syllabus::english-quant type::recall
The volume of a sphere of radius 3 cm is	⁴⁄₃π × 27 = <b>36π cm³</b>. (d) is 4πr³, omitting the third	APFC::M08::F8_6 syllabus::english-quant type::recall
The area of a trapezium whose parallel sides measure 12 cm and 20 cm and whose height is 5 cm is	½ (12 + 20) × 5 = <b>80 cm²</b>. (d) forgets the half	APFC::M08::F8_6 syllabus::english-quant type::recall
The angle subtended by a diameter at any point on the circumference of a circle is	<b>90°</b> — the angle in a semicircle. One of the six results in §4.1, and the most frequently used	APFC::M08::F8_6 syllabus::english-quant type::recall
A sphere of radius 6 cm is melted and recast into a solid cylinder of radius 4 cm. The height of the cylinder is	Volume conserved: ⁴⁄₃π × 216 = 288π, and π × 16 × h = 288π, so h = <b>18 cm</b>	APFC::M08::F8_6 syllabus::english-quant type::recall
A solid metallic circular disc of radius 12 cm and thickness 2 cm is melted and recast into a sphere. The radius of the sphere is	The disc is a cylinder: π × 144 × 2 = 288π. Then ⁴⁄₃πr³ = 288π gives r³ = 216 and <b>r = 6 cm</b>. This is the 2023 melted-disc item; note the thickness is the cylinder's <b>height</b>	APFC::M08::F8_6 syllabus::english-quant type::recall
If the radius of a circle is increased by 20%, its area increases by	Length factor 1.2, so area factor 1.2² = 1.44: an increase of <b>44%</b>. §1.2. (a) applies the percentage directly to the area, which is the standard error	APFC::M08::F8_6 syllabus::english-quant type::recall
A chord of length 16 cm lies at a distance of 6 cm from the centre of a circle. The radius of the circle is	The perpendicular from the centre bisects the chord: r² = 8² + 6² = 100, so <b>r = 10 cm</b>. The 6-8-10 triple	APFC::M08::F8_6 syllabus::english-quant type::recall
The angle between a tangent to a circle and the radius drawn to the point of contact is	<b>90°</b>, always, at the point of contact — §4.2	APFC::M08::F8_6 syllabus::english-quant type::recall
The length of the tangent drawn from a point 13 cm from the centre of a circle of radius 5 cm is	Tangent² = 13² − 5² = 144, so <b>12 cm</b>. The 5-12-13 triple; (b) is 13 − 5 + 2, the answer of a candidate subtracting lengths instead of squares	APFC::M08::F8_6 syllabus::english-quant type::recall
A ladder 13 m long rests against a vertical wall with its foot 5 m from the wall. The height reached on the wall is	13² − 5² = 144, so <b>12 m</b>. The same triple in an applied dress	APFC::M08::F8_6 syllabus::english-quant type::recall
The angle of elevation of the top of a tower from a point on the ground 30 m from its foot is 45°. The height of the tower is	tan 45° = 1, so the height <b>equals</b> the distance: <b>30 m</b>. The simplest configuration, and the one where candidates over-think and reach for root 3	APFC::M08::F8_6 syllabus::english-quant type::recall
